COMPANY_ID,QUERY,ANSWER,CONTEXT,__index_level_0__
GRPLTD_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 1.33.,Symbol: GRPLTD Company Name: GRP Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 1.33 Total Share Capital: 1.33 Reserves and Surplus: 146.46 Total Reserves and Surplus: 146.46 Total Shareholders Funds: 147.8 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 21.64 Deferred Tax Liabilities [Net]: 11.59 Other Long Term,92
SAREGAMA_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 19.28.,"Symbol: SAREGAMA Company Name: Saregama India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 19.28 Total Share Capital: 19.28 Reserves and Surplus: 1,310.02 Total Reserves and Surplus: 1,310.02 Total Shareholders Funds: 1,332.38 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 47.29",666
TECHIN_2023_converted.txt_3,What is the total value of assets of the company?,The total value of assets of the company is 84.57.,Liabilities: 72.43 Total Capital And Liabilities: 84.57 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 22.09 Intangible Assets: 0 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 22.09 Non-Current Investments: 0 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 44.64 Total Non-Current Assets: 66.73,3933
TVSELECT_2023_converted.txt_2,What are the total shareholders' funds of the company?,Total Shareholders' Funds of the company are 101.8.,Symbol: TVSELECT Company Name: TVS Electronics Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 18.65 Total Share Capital: 18.65 Reserves and Surplus: 83.15 Total Reserves and Surplus: 83.15 Total Shareholders Funds: 101.8 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 6.19 Deferred Tax Liabilities [Net]: 0 Other,1887
BLUECHIP_2023_converted.txt_2,What is the total value of assets of the company?,The total value of assets of the company is 9.48.,"Advances: 1.64 OtherCurrentAssets: 0.1 Total Current Assets: 7.91 Total Assets: 9.48 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 0.07 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3266
KAJARIACER_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 15.92.,"Symbol: KAJARIACER Company Name: Kajaria Ceramics Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 15.92 Total Share Capital: 15.92 Reserves and Surplus: 2,295.14 Total Reserves and Surplus: 2,295.14 Total Shareholders Funds: 2,319.94 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 5.9 Deferred Tax Liabilities [Net]:",280
MARICO_2023_converted.txt_1,What are the total shareholders' funds of the company?,"The total shareholders' funds of the company are 3,677.00.","Symbol: MARICO Company Name: Marico Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 129 Total Share Capital: 129 Reserves and Surplus: 3,505.00 Total Reserves and Surplus: 3,505.00 Total Shareholders Funds: 3,677.00 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long Term",1719
ORIENTBELL_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 477.34.,Liabilities: 136.31 Total Capital And Liabilities: 477.34 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 250 Intangible Assets: 0 Capital Work-In-Progress: 2.81 Other Assets: 0 Fixed Assets: 252.82 Non-Current Investments: 5.72 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 6.98 Total Non-Current Assets:,3968
FLEXITUFF_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 26.88.,Symbol: FLEXITUFF Company Name: Flexituff Ventures International Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 26.88 Total Share Capital: 26.88 Reserves and Surplus: -73.55 Total Reserves and Surplus: -73.55 Total Shareholders Funds: -41.91 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities,359
AMJLAND_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of AMJ Land Ltd. is 8.2.,Symbol: AMJLAND Company Name: AMJ Land Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 8.2 Total Share Capital: 8.2 Reserves and Surplus: 124.26 Total Reserves and Surplus: 124.26 Total Shareholders Funds: 132.46 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 3.32 Other Long Term,899
ELECON_2023_converted.txt_2,What is the total value of assets of the company?,"The total value of assets of the company is $1,415.66.","Advances: 5.6 OtherCurrentAssets: 21.66 Total Current Assets: 657.2 Total Assets: 1,415.66 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 174.46 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3591
ADVANIHOTR_2023_converted.txt_2,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are 62.73.,Symbol: ADVANIHOTR Company Name: Advani Hotels and Resorts (India) Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 9.24 Total Share Capital: 9.24 Reserves and Surplus: 53.48 Total Reserves and Surplus: 53.48 Total Shareholders Funds: 62.73 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0.12 Deferred Tax Liabilities,1935
TNPETRO_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is not disclosed in the provided context.,-2.29 Tax For Earlier Years: 0 Total Tax Expenses: 29.84 Profit/Loss After Tax And Before ExtraOrdinary Items: 89.32 Profit/Loss From Continuing Operations: 89.32 Profit/Loss For The Period: 89.32 OTHER ADDITIONAL INFORMATION_cash_flow: nan EARNINGS PER SHARE: nan Basic EPS (Rs.): 9.93 Diluted EPS (Rs.): 9.93 VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS,4531
AMDIND_2023_converted.txt_2,What are the total shareholders' funds of the company?,Total Shareholders' Funds of the company are 157.8.,Symbol: AMDIND Company Name: AMD Industries Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 19.17 Total Share Capital: 19.17 Reserves and Surplus: 138.64 Total Reserves and Surplus: 138.64 Total Shareholders Funds: 157.8 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 21.57 Deferred Tax Liabilities [Net]: 2.75 Other,1994
PTL_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 0.,"OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 29.72 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign Currency: 0 REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS: nan Dividend",4501
EXPLEOSOL_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio: 1.95,(%): 19.21 Net Profit Margin (%): 13.64 Return on Networth / Equity (%): 26.34 Return on Capital Employed (%): 34.82 Return on Assets (%): 19.41 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 1.95 Liquidity Ratios: nan Current Ratio (X): 3.56 Quick Ratio (X): 3.56 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 0 Dividend Payout,2895
BOMDYEING_2023_converted.txt_4,What is the total value of assets of the company?,"The total value of assets of the company is $2,992.08 million.","And Advances: 0.05 OtherCurrentAssets: 52.12 Total Current Assets: 1,601.41 Total Assets: 2,992.08 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 518.09 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE:",3254
MANINDS_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is 1,726.88.","Current Liabilities: 565.17 Total Capital And Liabilities: 1,726.88 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 482.95 Intangible Assets: 0 Capital Work-In-Progress: 3.08 Other Assets: 0 Fixed Assets: 486.03 Non-Current Investments: 135.89 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 168.58 Total Non-Current",3734
ZFCVINDIA_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 9.48.,"Symbol: ZFCVINDIA Company Name: ZF Commercial Vehicle Control Systems India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 9.48 Total Share Capital: 9.48 Reserves and Surplus: 2,399.63 Total Reserves and Surplus: 2,399.63 Total Shareholders Funds: 2,409.12 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred",760
INDSWFTLAB_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.,Symbol: INDSWFTLAB Company Name: Ind-Swift Laboratories Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 59.81 Total Share Capital: 59.81 Reserves and Surplus: 432.13 Total Reserves and Surplus: 615.54 Total Shareholders Funds: 675.35 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 744.43 Deferred Tax Liabilities,2158
TPLPLASTEH_2023_converted.txt_1,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are 115.4.,Symbol: TPLPLASTEH Company Name: TPL Plastech Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 15.6 Total Share Capital: 15.6 Reserves and Surplus: 99.8 Total Reserves and Surplus: 99.8 Total Shareholders Funds: 115.4 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 15.6 Deferred Tax Liabilities [Net]: 8.44 Other Long,1906
SHYAMTEL_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 22.74.,Liabilities: 45.66 Total Capital And Liabilities: 22.74 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 2.03 Intangible Assets: 0 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 2.03 Non-Current Investments: 0.01 Deferred Tax Assets [Net]: 0.02 Long Term Loans And Advances: 0 Other Non-Current Assets: 0.34 Total Non-Current Assets: 2.4,3823
CYBERTECH_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 28.47.,Symbol: CYBERTECH Company Name: Cybertech Systems and Software Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 28.47 Total Share Capital: 28.47 Reserves and Surplus: 101.7 Total Reserves and Surplus: 101.7 Total Shareholders Funds: 130.17 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities,42
TARMAT_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 194.09.,61.43 Total Capital And Liabilities: 194.09 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 16.03 Intangible Assets: 0.15 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 16.18 Non-Current Investments: 9.56 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 15.69 Total Non-Current Assets: 41.43 CURRENT,3818
KCP_2023_converted.txt_2,What are the deferred tax liabilities of the company?,Deferred Tax Liabilities of the company: $81.80,Share Capital: 12.89 Reserves and Surplus: 670.76 Total Reserves and Surplus: 670.76 Total Shareholders Funds: 683.65 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 130.98 Deferred Tax Liabilities [Net]: 81.8 Other Long Term Liabilities: 23.26 Long Term Provisions: 14.45 Total Non-Current Liabilities: 250.49 CURRENT LIABILITIES: nan Short Term Borrowings:,2173
EIHOTEL_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 125.07.,"Symbol: EIHOTEL Company Name: EIH Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 125.07 Total Share Capital: 125.07 Reserves and Surplus: 2,993.08 Total Reserves and Surplus: 2,993.08 Total Shareholders Funds: 3,118.16 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 35.99 Deferred Tax Liabilities [Net]: 122.93 Other",204
MUNJALSHOW_2023_converted.txt_2,What are the total shareholders' funds of the company?,Total shareholders' funds of the company are 651.24.,Symbol: MUNJALSHOW Company Name: Munjal Showa Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 8 Total Share Capital: 8 Reserves and Surplus: 643.24 Total Reserves and Surplus: 643.24 Total Shareholders Funds: 651.24 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long Term,1473
CIGNITITEC_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.,Symbol: CIGNITITEC Company Name: Cigniti Technologies Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 27.26 Total Share Capital: 27.26 Reserves and Surplus: 409.49 Total Reserves and Surplus: 409.49 Total Shareholders Funds: 436.74 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:,2100
SUNDARAM_2023_converted.txt_3,What is the total value of assets of the company?,The total value of assets of the company is 138.07.,Current Liabilities: 15.19 Total Capital And Liabilities: 138.07 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 65.09 Intangible Assets: 6.09 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 71.18 Non-Current Investments: 0.05 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0.14 Other Non-Current Assets: 0 Total Non-Current,3845
SHANTIGEAR_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are -2.26.,"Amortisation Expenses: 10.88 Other Expenses: 70.37 Total Expenses: 366.7 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 90.19 Exceptional Items: 0 Profit/Loss Before Tax: 90.19 Tax Expenses-Continued Operations: nan Current Tax: 25.4 Less: MAT Credit Entitlement: 0 Deferred Tax: -2.26 Tax For Earlier Years: 0 Total Tax Expenses: 23.14",2593
DEEPAKFERT_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 126.24.,"Symbol: DEEPAKFERT Company Name: Deepak Fertilisers And Petrochemicals Corporation Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 126.24 Total Share Capital: 126.24 Reserves and Surplus: 2,868.63 Total Reserves and Surplus: 2,868.63 Total Shareholders Funds: 2,994.87 NON-CURRENT LIABILITIES: nan Long Term Borrowings:",68
SOUTHBANK_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets for the company is $107,698.18.","Current Liabilities: 5,293.53 Total Capital And Liabilities: 107,698.18 ASSETS: nan NON-CURRENT ASSETS: 940 Tangible Assets: 9,653.00 Intangible Assets: 17.25 Capital Work-In-Progress: nan Other Assets: 14.74 Fixed Assets: 2.51 Non-Current Investments: nan Deferred Tax Assets [Net]: 3,708.26 Long Term Loans And Advances: 5.14 Other Non-Current Assets:",3978
AMBICAAGAR_2023_converted.txt_2,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are 104.94.,Symbol: AMBICAAGAR Company Name: Ambica Agar Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 17.18 Total Share Capital: 17.18 Reserves and Surplus: 87.77 Total Reserves and Surplus: 87.77 Total Shareholders Funds: 104.94 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 62.78 Deferred Tax Liabilities [Net]: 20.69 Other,1875
KAVVERITEL_2023_converted.txt_4,What is the total value of assets of the company?,The total value of assets of the company is 69.1.,Current Liabilities: 11.4 Total Capital And Liabilities: 69.1 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 1.21 Intangible Assets: 0.36 Capital Work-In-Progress: 0 Other Assets: 0 Fixed Assets: 1.56 Non-Current Investments: 28.34 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 24.53 Other Non-Current Assets: 11.58 Total Non-Current,3579
AVTNPL_2023_converted.txt_3,What is the Asset Turnover Ratio of the company?,The Asset Turnover Ratio of the company is 1.22%.,17.55 Net Profit Margin (%): 12.88 Return on Networth / Equity (%): 17.05 Return on Capital Employed (%): 23.35 Return on Assets (%): 14.63 Total Debt/Equity (X): 0.03 Asset Turnover Ratio (%): 1.22 Liquidity Ratios: nan Current Ratio (X): 7.26 Quick Ratio (X): 3.85 Inventory Turnover Ratio (X): 1.49 Dividend Payout Ratio (NP) (%): 20.29 Dividend Payout,2832
AGROPHOS_2023_converted.txt_3,What is the expenditure in foreign currency of the company?,Expenditure in foreign currency of the company is 26.23.,"130.21 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 0.47 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign Currency: 26.23 REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS:",4615
KSL_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of Kalyani Steels Ltd. is 2,350.54.","0 OtherCurrentAssets: 92.17 Total Current Assets: 1,570.26 Total Assets: 2,350.54 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 150.17 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3472
GPTINFRA_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.93.,Symbol: GPTINFRA Company Name: GPT Infraprojects Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 58.17 Total Share Capital: 58.17 Reserves and Surplus: 191.5 Total Reserves and Surplus: 191.5 Total Shareholders Funds: 249.67 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 36.75 Deferred Tax Liabilities [Net]: 0.93,2231
CUPID_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 13.34.,Symbol: CUPID Company Name: Cupid Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 13.34 Total Share Capital: 13.34 Reserves and Surplus: 153.79 Total Reserves and Surplus: 153.79 Total Shareholders Funds: 167.12 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 1.34 Other Long Term,137
HIKAL_2023_converted.txt_3,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio of the company is 0.88%.,(%): 5.2 Net Profit Margin (%): 3.87 Return on Networth / Equity (%): 6.91 Return on Capital Employed (%): 8.9 Return on Assets (%): 3.28 Total Debt/Equity (X): 0.66 Asset Turnover Ratio (%): 0.88 Liquidity Ratios: nan Current Ratio (X): 1.42 Quick Ratio (X): 0.94 Inventory Turnover Ratio (X): 3.47 Dividend Payout Ratio (NP) (%): 15.73 Dividend Payout,2947
WSI_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 41.8.,Symbol: WSI Company Name: WS Industries Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 41.8 Total Share Capital: 41.8 Reserves and Surplus: 13.69 Total Reserves and Surplus: 18.45 Total Shareholders Funds: 65.01 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 35.5 Deferred Tax Liabilities [Net]: 0 Other Long Term,796
GAIL_2023_converted.txt_2,What are the deferred tax liabilities of the company?,"Deferred tax liabilities of the company are 4,662.78.","Symbol: GAIL Company Name: GAIL India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 6,575.10 Total Share Capital: 6,575.10 Reserves and Surplus: 49,078.57 Total Reserves and Surplus: 49,078.57 Total Shareholders Funds: 55,653.67 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 7,837.08 Deferred Tax Liabilities [Net]:",2180
DLINKINDIA_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.,Symbol: DLINKINDIA Company Name: D-Link India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 7.1 Total Share Capital: 7.1 Reserves and Surplus: 353.51 Total Reserves and Surplus: 353.51 Total Shareholders Funds: 360.61 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long,2128
INDORAMA_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is 2,482.93.","And Advances: 1.06 OtherCurrentAssets: 407.23 Total Current Assets: 1,263.50 Total Assets: 2,482.93 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 142.77 CIF VALUE OF IMPORTS: nan Raw Materials: 1,492.87 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 66.52 EXPENDITURE IN FOREIGN",3634
SCI_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio of the company is 0.08.,"(X): 0.08 Asset Turnover Ratio (%): 0.49 Liquidity Ratios: nan Current Ratio (X): 1.66 Quick Ratio (X): 1.37 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 0 Dividend Payout Ratio (CP) (%): 0 Earnings Retention Ratio (%): 0 Cash Earnings Retention Ratio (%): 0 Valuation Ratios: nan Enterprise Value (Cr.): 1,515.00 EV/Net Operating",3177
SALASAR_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 31.57.,Symbol: SALASAR Company Name: Salasar Techno Engineering Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 31.57 Total Share Capital: 31.57 Reserves and Surplus: 368.32 Total Reserves and Surplus: 368.32 Total Shareholders Funds: 399.89 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 38.81 Deferred Tax Liabilities,758
PANACHE_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 12.,Symbol: PANACHE Company Name: Panache Digilife Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 12 Total Share Capital: 12 Reserves and Surplus: 24.69 Total Reserves and Surplus: 24.69 Total Shareholders Funds: 36.69 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 3.12 Deferred Tax Liabilities [Net]: 0.11 Other Long,541
MOTOGENFIN_2023_converted.txt_1,What is the total reserves and surplus of the company?,The total reserves and surplus of the company is 57.72.,Symbol: MOTOGENFIN Company Name: Motor and General Finance Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 19.36 Total Share Capital: 19.36 Reserves and Surplus: 31.77 Total Reserves and Surplus: 57.72 Total Shareholders Funds: 77.09 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:,1019
HINDUNILVR_2023_converted.txt_3,What is the expenditure in foreign currency of the company?,"The expenditure in foreign currency of the company is 3,695.00.","35 OtherCurrentAssets: 2,015.00 Total Current Assets: 16,049.00 Total Assets: 71,825.00 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 3,137.00 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",4403
JYOTHYLAB_2023_converted.txt_3,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio of the company is 1.75.,12.04 Net Profit Margin (%): 9.65 Return on Networth / Equity (%): 27.17 Return on Capital Employed (%): 30.94 Return on Assets (%): 17.2 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 1.75 Liquidity Ratios: nan Current Ratio (X): 1.89 Quick Ratio (X): 1.15 Inventory Turnover Ratio (X): 4.34 Dividend Payout Ratio (NP) (%): 38.32 Dividend Payout,3031
IRB_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is 16,932.70.","Advances: 626.47 OtherCurrentAssets: 933.73 Total Current Assets: 3,787.98 Total Assets: 16,932.70 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 1,484.46 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE:",3552
GEPIL_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 67.23.,Symbol: GEPIL Company Name: GE Power India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 67.23 Total Share Capital: 67.23 Reserves and Surplus: 159.5 Total Reserves and Surplus: 159.5 Total Shareholders Funds: 226.73 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long,165
KALYANI_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 1.,Symbol: KALYANI Company Name: Kalyani Commercials Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 1 Total Share Capital: 1 Reserves and Surplus: 14.33 Total Reserves and Surplus: 14.33 Total Shareholders Funds: 15.33 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0.48 Deferred Tax Liabilities [Net]: 0 Other Long,248
BATAINDIA_2023_converted.txt_1,What are the total shareholders' funds of the company?,"The total shareholders' funds of the company are 1,433.90.","Symbol: BATAINDIA Company Name: Bata India Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 64.26 Total Share Capital: 64.26 Reserves and Surplus: 1,369.64 Total Reserves and Surplus: 1,369.64 Total Shareholders Funds: 1,433.90 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other",1331
DYNAMATECH_2023_converted.txt_1,What are the long-term borrowings of the company?,$210.75,Symbol: DYNAMATECH Company Name: Dynamatic Technologies Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 6.79 Total Share Capital: 6.79 Reserves and Surplus: 503.04 Total Reserves and Surplus: 503.04 Total Shareholders Funds: 509.83 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 210.75 Deferred Tax Liabilities [Net]:,2017
